04117,條,조,가지 조,,,11,11,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04118,潮,조,조수 조,,,16,15,18,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04119,租,조,구실 조,,,10,10,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04120,組,조,짤 조,,,11,11,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04121,祖,조,조상 조,,,10,10,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04122,彫,조,새길 조,,,11,11,14,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04123,措,조,둘 조,,,12,11,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04124,晁,조,아침 조,,,10,10,13,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04125,窕,조,정숙할 조,,,11,11,15,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04126,祚,조,복 조,,,10,10,10,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04127,趙,조,나라 조,,,14,14,16,금,화,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04128,肇,조,칠 조,,,14,14,16,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04129,詔,조,고할 조,,,12,12,16,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04130,釣,조,낚시 조,,,11,11,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04131,曹,조,마을 조,,,11,11,13,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04132,曺,조,성 조,,,10,10,12,금,화,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04133,遭,조,만날 조,,,18,15,20,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04134,眺,조,바라볼 조,,,11,11,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04135,俎,조,도마 조,,,9,9,10,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04136,凋,조,시들 조,,,10,10,13,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04137,嘲,조,비웃을 조,,,15,15,19,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04138,棗,조,대추 조,,,12,12,14,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04139,槽,조,구유 조,,,15,15,17,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04140,漕,조,배로 실어 나를 조,,,15,14,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04141,爪,조,손톱 조,,,4,4,4,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04142,璪,조,면류관 드림 옥 조,,,18,17,20,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04143,稠,조,빽빽할 조,,,13,13,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04144,粗,조,거칠 조,,,11,11,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04145,糟,조,지게미 조,,,17,17,19,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04146,繰,조,야청 통견 조,,,19,19,24,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04147,藻,조,마름 조,,,22,20,23,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04148,蚤,조,벼룩 조,,좋지않은 의미 문자,10,10,12,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04149,躁,조,조급할 조,,좋지않은 의미 문자,20,20,24,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04150,阻,조,막힐 조,,좋지않은 의미 문자,13,8,11,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04151,雕,조,독수리 조,,,16,16,19,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04152,昭,조,밝을 소 조,,,9,9,13,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04153,嶆,조,깊을 조,,,14,14,17,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04154,足,족,발 족,,불용문자,7,7,8,금목,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04155,族,족,겨레 족,,,11,11,12,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04156,簇,족,가는 대 모일 족,,,17,17,18,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04157,鏃,족,화살촉 족,,,19,19,20,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04158,存,존,있을 존,,,6,6,8,금화,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04159,尊,존,높을 존,,불용문자,12,12,15,금화,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04160,卒,졸,군사 마칠 졸,,좋지않은 의미 문자,8,8,8,금화,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04161,拙,졸,졸렬할 졸,,,9,8,11,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04162,猝,졸,갑자기 졸,,좋지않은 의미 문자,12,11,12,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04163,宗,종,마루 종,,불용문자,8,8,10,금토,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04164,種,종,씨 종,,,14,14,15,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04165,鐘,종,쇠북 종,,,20,20,21,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04166,終,종,마칠 종,,좋지않은 의미 문자,11,11,14,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04167,從,종,좇을 종,,,11,11,11,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04168,縱,종,세로 종,,,17,17,19,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04169,倧,종,상고신인 종,,,10,10,12,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04170,琮,종,옥흘 종,,,13,12,14,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04171,淙,종,물소리 종,,,12,11,13,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04172,悰,종,즐거울 종,,,12,11,13,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04173,綜,종,잉아 종,,,14,14,18,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04174,瑽,종,패옥소리 종,,,16,15,15,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04175,鍾,종,술병 종,,,17,17,18,금토,금,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04176,慫,종,권할 종,,,15,15,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04177,腫,종,종기 종,,좋지않은 의미 문자,15,13,16,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04178,踵,종,발꿈치 종,,,16,16,18,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04179,棕,종,종려나무 종,,,12,12,14,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04180,椶,종,종려나무 종,,,13,13,16,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04181,柊,종,종엽 종,,,9,9,10,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04182,踪,종,자취 종,,,15,15,18,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04183,蹤,종,발자취 종,,,18,18,19,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04184,左,좌,왼쪽 좌,,,5,5,5,금,화,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04185,坐,좌,앉을 좌,,,7,7,7,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04186,佐,좌,도울 좌,,,7,7,7,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04187,座,좌,자리 좌,,,10,10,10,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04188,挫,좌,꺾을 좌,,,11,10,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04189,罪,죄,허물 죄,,좋지않은 의미 문자,14,13,14,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04190,主,주,주인 주,,,5,5,5,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04191,注,주,물댈 주,,,9,8,8,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04192,住,주,살 주,,,7,7,7,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04193,朱,주,붉을 주,,,6,6,6,금,목,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04194,宙,주,집 주,,,8,8,10,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04195,走,주,달릴 주,,,7,7,7,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04196,酒,주,술 주,,,10,10,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04197,晝,주,낮 주,,,11,11,13,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04198,舟,주,배 주,,,6,6,8,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04199,周,주,두루 주,,,8,8,11,금,수,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04200,株,주,그루 주,,,10,10,10,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04201,州,주,고을 주,,,6,6,6,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04202,洲,주,섬 주,,,10,9,9,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04203,柱,주,기둥 주,,불용문자,9,9,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04204,奏,주,아뢸 주,,,9,9,9,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04205,珠,주,구슬 주,,불용문자,11,10,10,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04206,鑄,주,쇠부어만들 주,,,22,22,25,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04207,胄,주,투구 주,,,11,9,12,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04208,湊,주,모일 주,,,13,12,12,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04209,炷,주,심지 주,,,9,9,9,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04210,註,주,주낼 주,,,12,12,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04211,疇,주,밭도둑 주,,,19,19,23,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04212,週,주,돌 주,,,15,12,18,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04213,遒,주,닥칠 주,,,16,13,18,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04214,逎,주,닥칠 주,,,14,11,16,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04215,駐,주,말머무를 주,,,15,15,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04216,妵,주,사람이름 주,,,8,8,9,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04217,澍,주,단비 주,,,16,15,17,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04218,姝,주,예쁠 주,,,9,9,10,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04219,侏,주,난쟁이 주,,,8,8,8,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04220,做,주,지을 주,,,11,11,12,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04221,呪,주,빌 주,,,8,8,12,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04222,嗾,주,부추길 주,,,14,14,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04223,廚,주,부엌 주,,,15,15,17,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04224,籌,주,살 주,,,20,20,23,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04225,紂,주,주임금 주,,,9,9,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04226,紬,주,명주 주,,,11,11,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04227,綢,주,얽을 주,,,14,14,19,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04228,蛛,주,거미 주,,좋지않은 의미 문자,12,12,13,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04229,誅,주,벨 주,,,13,13,14,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04230,躊,주,머뭇거릴 주,,,21,21,25,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04231,輳,주,몰려들 주,,,16,16,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04232,酎,주,전국술 주,,,10,10,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04233,燽,주,밝을 주,,,18,18,21,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04234,鉒,주,쇳돌 주,,,13,13,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04235,拄,주,버틸 주,,,9,8,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04236,皗,주,밝을 주,,,13,13,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04237,邾,주,나라 이름 주,,,13,9,11,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04238,䎻,주,귀 주,,,14,14,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04239,絑,주,붉을 주,,,12,12,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04240,䝬,주,재물 주,,,12,12,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04241,椆,주,영수목 주,,,12,12,15,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04242,㫶,주,밝을 주,,,12,12,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04243,珘,주,구슬 주,,,11,10,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04244,紸,주,댈 주,,,11,11,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04245,調,주,고를 조 주,,,15,15,19,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04246,晭,주,햇빛 주,,,12,12,16,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04247,竹,죽,대 죽,,불용문자,6,6,7,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04248,粥,죽,죽 죽,,,12,12,20,금목,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04249,準,준,평평할 준,,,14,13,13,금화,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04250,凖,준,준할 준,,,12,12,12,금화,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04251,俊,준,준걸 준,,,9,9,12,금화,화,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04252,遵,준,좇을 준,,,19,16,22,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04253,峻,준,높을 준,,,10,10,14,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04254,浚,준,깊을 준,,,11,10,13,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04255,晙,준,밝을 준,,,11,11,15,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04256,焌,준,태울 구울 준,,좋지않은 의미 문자,11,11,14,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04257,竣,준,마칠 준,,,12,12,15,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04258,畯,준,농부 준,,,12,12,16,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04259,駿,준,준마 준,,,17,17,22,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04260,准,준,승인할 준,,,10,10,10,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04261,濬,준,깊을 준,,,18,17,19,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04262,䜭,준,밝을 예 밝다 준,,,12,12,14,토,수,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ 
04263,雋,준,살찐 고기 전 준,,좋지않은 의미 문자,13,13,16,금화,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04264,儁,준,준걸 준,,,15,15,18,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04265,埻,준,과녁 준,,,11,11,14,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04266,隼,준,송골매 준,,,10,10,10,금화,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04267,寯,준,모일 준,,,16,16,20,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04268,樽,준,술통 준,,,16,16,19,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04269,蠢,준,꾸물거릴 준,,좋지않은 의미 문자,21,21,24,금화,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04270,逡,준,뒷걸음질칠 준,,,14,11,17,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04271,純,준,순수할 순 준,,불용문자,10,10,15,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04272,葰,준,클 생강 준,,,15,13,16,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04273,竴,준,기쁠 준,,,17,17,20,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04274,僔,준,모일 준,,,14,14,17,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04275,陖,준,가파를 준,,좋지않은 의미 문자,15,10,15,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04276,埈,준,가파를 준,,,10,10,13,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04277,睃,준,볼 준,,,12,12,16,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04278,餕,준,대궁 준,,,16,15,20,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04279,迿,준,앞설 준,,,13,10,16,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04280,惷,준,어수선할 준,,좋지않은 의미 문자,13,13,16,금화,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04281,懏,준,똑똑할 준,,,17,16,19,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04282,鐏,준,창 물미 준,,,20,20,23,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04283,皴,준,틀 준,,,12,12,17,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04284,茁,줄,풀처음나는모양 줄,,,11,9,11,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04285,中,중,가운데 중,,불용문자,4,4,5,금토,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04286,重,중,무거울 중,,불용문자,9,9,10,금토,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04287,衆,중,무리 중,,,12,12,13,금토,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04288,仲,중,버금 중,,,6,6,7,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04289,卽,즉,곧 즉,,,9,9,13,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04290,即,즉,곧 즉,,,7,7,11,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04291,櫛,즐,빗 즐,,,19,19,22,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04292,汁,즙,진액 즙,,좋지않은 의미 문자,6,5,5,금수,수,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04293,楫,즙,노 즙,,좋지않은 의미 문자,13,13,14,금수,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04294,葺,즙,기울 즙,,좋지않은 의미 문자,15,13,14,금수,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04295,曾,증,일찍 거듭 증,,,12,12,14,금토,화,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04296,增,증,더할 증,,,15,15,17,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04297,證,증,증거 증,,,19,19,22,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04298,憎,증,미워할 증,,좋지않은 의미 문자,16,15,17,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04299,贈,증,보낼 증,,,19,19,22,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04300,症,증,병증세 증,,좋지않은 의미 문자,10,10,10,금토,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04301,蒸,증,찔 증,,좋지않은 의미 문자,16,14,17,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04302,烝,증,김오를 증,,,10,10,13,금토,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04303,甑,증,시루 증,,,17,17,22,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04304,拯,증,건질 증,,,10,9,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04305,繒,증,비단 증,,,18,18,22,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04306,只,지,다만 지,,,5,5,6,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04307,支,지,가를 지,,좋지않은 의미 문자,4,4,5,금,목,분파무,수-ㅁㅂㅍ 토-ㅇㅎ 
04308,枝,지,가지 지,,불용문자,8,8,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04309,止,지,그칠 지,,좋지않은 의미 문자,4,4,4,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04310,之,지,갈 지,,,4,4,4,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04311,知,지,알 지,,,8,8,9,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04312,地,지,땅 지,,불용문자,6,6,10,금,토,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04313,指,지,손가락 지,,,10,9,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04314,志,지,뜻 지,,,7,7,9,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04315,至,지,이를 지,,,6,6,7,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04316,紙,지,종이 지,,좋지않은 의미 문자,10,10,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04317,持,지,가질 지,,,10,9,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04318,池,지,연못 지,,,7,6,10,금,수,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04319,誌,지,기록할 지,,,14,14,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04320,智,지,지혜 지,,,12,12,14,금,화,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
04321,遲,지,더딜 지,,좋지않은 의미 문자,19,16,20,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04322,旨,지,맛있을 지,,,6,6,9,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04323,沚,지,물가 지,,,8,7,7,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04324,址,지,터 지,,,7,7,7,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04325,祉,지,복 지,,,9,9,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04326,趾,지,발 지,,,11,11,12,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04327,祗,지,다만 공경할 지,,,10,10,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04328,芝,지,지초 지,,,10,8,8,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04329,摯,지,잡을 지,,,15,15,19,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04330,鋕,지,새길 지,,,15,15,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04331,脂,지,기름 지,,좋지않은 의미 문자,12,10,15,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04332,咫,지,여덟치 지,,,9,9,11,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04333,枳,지,탱자 지,,,9,9,10,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04334,漬,지,담글 지,,,15,14,15,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04335,砥,지,숫돌 지,,,10,10,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04336,肢,지,팔다리 지,,좋지않은 의미 문자,10,8,11,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04337,芷,지,어수리 지,,,10,8,8,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04338,蜘,지,거미 지,,좋지않은 의미 문자,14,14,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04339,識,지,적을 지,,,19,19,22,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04340,贄,지,폐백 지,,,18,18,22,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04341,洔,지,섬 지,,,10,9,10,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04342,厎,지,숫돌 지,,,7,7,9,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04343,汦,지,붙을 지,,,8,7,9,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04344,吱,지,가는 소리 지,,,7,7,9,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04345,馶,지,굳셀 지,,,14,14,17,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04346,劧,지,굳건할 지,,,6,6,9,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
04347,忯,지,사랑할 기 지,,,8,7,9,목,화,횡파 ,화-ㄴㄷㄹㅌ 수-ㅁㅂㅍ 
