04640,滯,체,먹힐 체,막히다 쌓이다 남다 엉기다 머무르다 ,좋지않은 의미 문자,15,14,19,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
04641,逮,체,잡을 체,미치다 이르다 잡다 보내다,,15,12,17,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,辶(쉬엄쉬엄갈착)   going with frequent 원문자:辵  ,7,4,7,토
04642,締,체,맺을 체,맺다 맺히다,,15,15,20,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
04643,諦,체,살필 체,살피다 자세히 알다,,16,16,20,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
04644,切,체,온통 체,온통 전부,,4,4,8,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,刀(칼도)   knife  sword ,2,2,4,금
04645,剃,체,머리깎을 체,머리를 깎다,,9,9,14,금,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,刂(칼도변)   knife  sword 원문자:刀  ,2,2,3,금
04646,涕,체,눈물 체,눈물 울다 눈물을 흘리며 울다 ,좋지않은 의미 문자,11,10,14,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
04647,諟,체,이 시 체,이 바르다 바로잡다,,16,16,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
04648,玼,체,흉(티) 체,옥빛이 깨끗하다 곱다 훌륭하다 훌륭하고 분명하다 ,좋지않은 의미 문자,11,10,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,王(구슬옥변)   gem 원문자:玉  ,5,4,4,금
04649,棣,체,산앵두나무 체,산앵두나무 성의 하나 통하다 익숙하다,,12,12,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04650,初,초,처음 초,처음 ,불용문자,7,7,10,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,刀(칼도)   knife  sword ,2,2,4,금
04651,草,초,풀 초,풀(을 베다) 거칠다 야비하다 시작하다 처음 초하다 초(고) 초서 ,불용문자,12,10,11,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04652,艸,초,풀 초,풀 거친 풀 잡초(雜草) 황야(荒野) 풀숲 초원(草原) 시초(始初),,6,6,8,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艸(풀초)   grass ,6,6,8,목
04653,招,초,부를 초,부르다 구하다 묶다 과녁,,9,8,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04654,肖,초,같을 닮을 초,닮(게하)다 본받다,,9,7,9,금,수,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,月(육달월)   moon  month meat 원문자:肉  ,6,4,6,수
04655,超,초,뛰어넘을 초,뛰어넘다 넘다 뛰어나다,,12,12,15,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,走(달릴주)   run ,7,7,7,화
04656,抄,초,굶주릴 초,노략질하다 베끼다 초하다(중요한 것만 추려 베낌) 뜨다 거르다 ,좋지않은 의미 문자,8,7,8,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04657,礎,초,주춧돌 초,주춧돌,,18,18,20,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,石(돌석)   rock  stone ,5,5,6,금
04658,秒,초,분초 초,초(시간 또는 각도의 단위),,9,9,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,禾(벼화)   rice plant ,5,5,5,목
04659,樵,초,땔나무 초,땔나무 화목 나무하다 나뭇군 불사르다,,16,16,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04660,焦,초,그을릴 초,그을리다 그을다 타다 태우다 ,좋지않은 의미 문자,12,12,12,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,灬(연화발)   fire 원문자:火  ,4,4,4,화
04661,蕉,초,파초(풀이름) 초,파초 쓰레기 땔나무 야위다 ,좋지않은 의미 문자,18,16,16,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04662,楚,초,나라 초,가시나무 매(질하다) 회초리 줄짓다 우거지다 초(나라 땅),,13,13,14,금,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04663,剿,초,끊을 초,노곤하다 괴로워 하다 괴롭히다 표절하다 겁탈하다 ,좋지않은 의미 문자,13,13,18,금,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,刂(칼도변)   knife  sword 원문자:刀  ,2,2,3,금
04664,哨,초,망볼 초,망보다 작다 잘다 병제(兵制)의 하나 파수병 ,좋지않은 의미 문자,10,10,13,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
04665,憔,초,파리할 초,파리하다 수척하다 시달리다 ,좋지않은 의미 문자,16,15,15,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
04666,梢,초,나뭇가지끝 초,나무의 끝 끝 말단 꼬리,,11,11,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04667,椒,초,산초나무 초,산초나무,,12,12,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04668,炒,초,볶을 초,볶다 불에 익히다 ,좋지않은 의미 문자,8,8,8,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,火(불화)   fire ,4,4,4,화
04669,硝,초,화약 초,초석,,12,12,15,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,石(돌석)   rock  stone ,5,5,6,금
04670,礁,초,암초 초,숨어 있는 바위 암초 ,좋지않은 의미 문자,17,17,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,石(돌석)   rock  stone ,5,5,6,금
04671,稍,초,점점 끝 초,점점 (봉)록 작다 지역 이름 ,좋지않은 의미 문자,12,12,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,禾(벼화)   rice plant ,5,5,5,목
04672,苕,초,완두 초,완두 능소화 이삭 우뚝하다,,11,9,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04673,貂,초,담비(족제비류) 초,딤비 ,좋지않은 의미 문자,12,12,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,豸(갖은돼지시변)   bug  animal like pig ,7,7,7,수
04674,酢,초,신맛나는조미료 초,초(신 조미료) 시다 신 맛,,12,12,14,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04675,醋,초,초(식초,) 초 초(신 조미료) ,좋지않은 의미 문자,15,15,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04676,醮,초,제사지낼 초,제사를 지내다 빌다 술을 따르다 다하다(고갈됨) 야위다(憔) ,좋지않은 의미 문자,19,19,21,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04677,岧,초,높을 초,높다 높고 험준하다 산이 높은 모양,,8,8,12,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,山(뫼산)   mountain ,3,3,4,토
04678,釥,초,좋은 쇠 초,좋은 쇠 좋다,,11,11,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,金(쇠금)  ,8,8,8,금
04679,俏,초,닮을 초,거문고를 타다 거문고 타는 소리 닮다 예쁘다 어여쁜 모양,,9,9,11,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
04680,促,촉,재촉할 촉,재촉하다 절박하다 급하다 좁다 짧다 ,좋지않은 의미 문자,9,9,10,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
04681,燭,촉,촛불 촉,촛불 등불 초 비치다 비추다,,17,17,21,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,火(불화)   fire ,4,4,4,화
04682,觸,촉,받을 촉,닿다 받다 범하다 느끼다 더럽히다,,20,20,27,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,角(뿔각)   horn ,7,7,10,목
04683,囑,촉,부탁할 촉,부탁하다,,24,24,30,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
04684,矗,촉,우거질 촉,우거지다 우뚝 솓다,,24,24,30,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,目(눈목)   eye ,5,5,6,목
04685,蜀,촉,나라이름 촉,나비 애벌레 제기 고을 이름 나람 이름,,13,13,17,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
04686,寸,촌,마디 촌,마디 (한) 치(한 자의 10분의 1) 촌수 ,불용문자,3,3,4,금화,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,寸(마디촌 )   joint  knuckle ,3,3,4,목
04687,村,촌,마을 촌,마을 시골,,7,7,8,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
#NAME?
04689,忖,촌,헤아릴 촌,헤아리다 미루어 생각하다 쪼개다 절단하다,,7,6,7,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
04690,銃,총,총 총,도끼 구멍 총,,14,14,17,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,金(쇠금)  ,8,8,8,금
04691,總,총,거느릴 총,거느리다 합치다 묶다 매다 모두,,17,17,23,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
04692,総,총,다 모두 합할 총,다 모두 내내 늘 언제나 줄곧 주요한 총괄적인,,14,14,19,금토,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
04693,聰,총,귀밝을 총,귀가 밝다 명민하다,,17,17,21,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,耳(귀이)   ear ,6,6,6,화
04694,聡,총,귀밝을 총,귀가 밝다; 밝다; 총명하다(聰明--); 듣다; 살피다; 민첩하다(敏捷--),,14,14,17,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,耳(귀이)   ear ,6,6,6,화
04695,寵,총,사랑할 총,사랑하다 총애하다 굄(총애 은혜) 영화 영예,,19,19,25,금토,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
04696,叢,총,모일 총,모이다 모으다 떨기 숲 더부룩하다 번잡하다,,18,18,19,금토,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,又(또우)   again ,2,2,3,수
04697,悤,총,바쁠 총,바쁘다 밝다 급하다 슬기롭다,,11,11,15,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,心(마음심) heart mind,4,4,6,화
04698,憁,총,분주할 총,바쁘다 ,좋지않은 의미 문자,15,14,18,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
04699,摠,총,다 총,모두 지배하다,,15,14,19,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04700,蔥,총,파 총,파 푸르다,,17,15,19,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04701,冢,총,무덤 총,무덤 산꼭대기 봉토 ,좋지않은 의미 문자,10,10,12,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,冖(민갓머리)   cover close  shut ,2,2,3,목
04702,塚,총,무덤 총,무덤 봉토 산꼭대기 언덕 크다 맏(長) ,좋지않은 의미 문자,13,13,15,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,土(흙토)   earth  soil ,3,3,3,토
04703,撮,촬,모을 촬,꼬집다 자밤(손가락 끝으로 집을 만한 분량) 모으다 당기다 圭(기장 64알)의 4배,,16,15,18,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04704,最,최,가장 최,가장 극진하다 우뚝하다 우두머리,,12,12,14,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,曰(가로왈)   say  speak ,4,4,5,화
04705,催,최,재촉할 최,재촉하다 닥쳐오다 일어나다,,13,13,14,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
04706,崔,최,성 최,높고 크다,,11,11,12,금,토,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,山(뫼산)   mountain ,3,3,4,토
04707,秋,추,가을 추,가을 때 세월 ,불용문자,9,9,9,금,목,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,禾(벼화)   rice plant ,5,5,5,목
04708,追,추,따를 추,쫓다 좇다 뒤따라,,13,10,15,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,辶(쉬엄쉬엄갈착)   going with frequent 원문자:辵  ,7,4,7,토
04709,推,추,가릴 밀 추,옮기다 밀다,,12,11,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04710,抽,추,뺄 추,빼다 당기다 거들다 싹트다,,9,8,10,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
04711,醜,추,더러울 추,추하다 못생기다 미워하다 더럽다 ,좋지않은 의미 문자,17,17,23,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04712,楸,추,개오동나무 추,개오동나무 노나무 바둑판,,13,13,13,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04713,樞,추,지두리 추,(문의) 지도리 고동 별 이름 나무 이름(느릅나무의 일종),,15,15,19,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04714,鄒,추,나라 추,나라 이름(춘추 시대 노나라의 부용국),,17,13,21,금,토,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,우阝(우부방변)   town 원문자:邑  ,7,3,5,토
04715,錐,추,송곳 추,송곳,,16,16,16,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,金(쇠금)  ,8,8,8,금
04716,錘,추,저울추,추 중량 이름(8 銖) 저울추 도가니 ,좋지않은 의미 문자,16,16,16,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,金(쇠금)  ,8,8,8,금
04717,墜,추,떨어질 추,떨어지다 떨어뜨리다 무너지다 ,좋지않은 의미 문자,15,15,18,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,土(흙토)   earth  soil ,3,3,3,토
04718,椎,추,쇠몽치(몽둥이) 추,몽치 방망이 치다 순박하다 어리석다 ,좋지않은 의미 문자,12,12,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04719,湫,추,다할 추,다하다 바닥나다 늪 못 소,,13,12,12,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
04720,皺,추,주름 추,주름(이 잡히다) 밤송이,,15,15,23,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,皮(가죽피)   skin ,5,5,7,금
04721,芻,추,꼴 추,꼴(마소의 먹이로 하는 말린 풀) 풀 먹는짐승 기르다 짚,,10,10,16,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艸(풀초)   grass   ,6,6,8,목
04722,萩,추,사철쑥 추,사철쑥 개오동나무,,15,13,13,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04723,諏,추,물을 추,묻다,,15,15,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
04724,趨,추,달아날 추,달리다 추창하다 향하다 ,좋지않은 의미 문자,17,17,23,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,走(달릴주)   run ,7,7,7,화
04725,酋,추,우두머리 추,오래되다 (오래 된) 술 끝나다 뛰어나다 우두머리,,9,9,11,금,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04726,鎚,추,쇠망치 추,쇠망치(철추) 저울추 치다,,18,18,23,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,金(쇠금)  ,8,8,8,금
04727,雛,추,병아리 추,병아리 새새끼 아이(小兒),,18,18,24,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,隹(새추)   bird ,8,8,8,화
04728,騶,추,마부 추,말을 먹이는 사람 마부 거덜 기수 (좋은) 화살 달리다(趨),,20,20,28,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,馬(말마)   horse ,10,10,12,화
04729,鰌,추,미꾸라지 추,미꾸라지 능가하다 ,좋지않은 의미 문자,20,20,24,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,魚(물고기어)   fish ,11,11,13,수
04730,鰍,추,미꾸라지 추,미꾸라지 ,좋지않은 의미 문자,20,20,22,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,魚(물고기어)   fish ,11,11,13,수
04731,丑,축,소 축,둘째 지지 수갑 ,불용문자,4,4,5,금목,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,一(한일)   one  first ,1,1,1,목
04732,祝,축,축원할 축,빌다 기원하다 하례하다 (직물을) 짜다 끊다 축문(을 읽다),,10,10,13,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,示(보일시)   be seen  seem  appear  look ,5,5,6,목
04733,蓄,축,쌓을 축,쌓다 모으다 감추다 기르다 두다 저축,,16,14,17,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04734,畜,축,가축 쌓을 축,쌓다 저축 기르다 붙들다 일어나다 따르다 받아들이다 가축 ,좋지않은 의미 문자,10,10,13,금목,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,田(밭전)   field ,5,5,6,토
04735,築,축,쌓을 축,다지다 쌓다 짓다 건축물 (절구 방아의) 공이 날개치다,,16,16,19,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,竹(대나무죽)   bamboo ,6,6,7,목
04736,逐,축,쫓을 축,쫓다 쫓기다 달리다 다투다 ,좋지않은 의미 문자,14,11,15,금목,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,辶(쉬엄쉬엄갈착)   going with frequent 원문자:辵  ,7,4,7,토
04737,縮,축,쭈그러질 축,줄어들다 오그라들다 거르다 세로 묶다 올바르다 모자라다 ,좋지않은 의미 문자,17,17,21,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
04738,軸,축,굴대 축,굴대 바디(베틀용 제구의 하나) 두루마리(로 하다) 축(두루마리를 세는 단위) 자리 앓다,,12,12,14,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,車(수레거)   cart  vehicle ,7,7,8,화
04739,竺,축,나라이름 축,대나무 나라 이름(天竺: 인도),,8,8,8,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,竹(대나무죽)   bamboo ,6,6,7,목
04740,筑,축,악기이름 축,거문고 비슷한 현악기,,12,12,15,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,竹(대나무죽)   bamboo ,6,6,7,목
04741,蹙,축,닥칠 긴박할 축,줄(이)다 닥치다 고생하다 쫓다 재촉하다 ,좋지않은 의미 문자,18,18,20,금목,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,足(발족)   foot ,7,7,8,토
04742,蹴,축,찰 축,(발로) 차다 삼가다,,19,19,23,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,足(발족)   foot ,7,7,8,토
04743,春,춘,봄 춘,봄 남녀의 정 술 화하다(和) ,불용문자,9,9,10,금화,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,日(날일)   sun  day ,4,4,5,화
04744,椿,춘,참죽나무 춘,참죽나무,,13,13,14,금화,목,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04745,瑃,춘,옥이름 춘,옥 이름,,14,13,14,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,王(구슬옥변)   gem 원문자:玉  ,5,4,4,금
04746,賰,춘,넉넉할 춘,넉넉하다 부유하다,,16,16,18,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,貝(조개패)   shell  treasure  money ,7,7,8,금
04747,出,출,날 출,산출하다 나가다(오다) 뛰어나다 달아나다 내보내다 나타내다 자손 처남 ,불용문자,5,5,7,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,凵(위튼입구몸)   bowl ,2,2,3,수
04748,朮,출,차조 출,차조(조의 한 가지) 삽주,,5,5,7,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
04749,黜,출,내칠 출,물리치다 떨어뜨리다 ,좋지않은 의미 문자,17,17,20,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,黑(검을흑)   black ,12,12,13,수
04750,充,충,채울 충,가득 차다 채우다 막다 막히다 덮다 살찌다 번거롭다,,5,5,9,금토,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,儿(어진사람인발)   a man of virtue ,2,2,4,목
04751,忠,충,충성 충,충성하다 충성 정성스럽다 정성 공변되다 공평 ,불용문자,8,8,11,금토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,心(마음심)   heart  mind ,4,4,6,화
04752,蟲,충,벌레 충,벌레 ,좋지않은 의미 문자,18,18,21,금토,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
04753,虫,충,벌레 충,벌레 벌레의 총칭 동물의 총칭 구더기 충해 ,좋지않은 의미 문자,6,6,7,금토,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
04754,衝,충,충돌할 찌를 충,찌르다 부딪치다 병거 병선 요긴한 목 요소 ,좋지않은 의미 문자,15,15,17,금토,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,行(갈행)   go  walk ,6,6,7,화
04755,珫,충,귀고리옥 충,귀고리 옥,,11,10,13,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,王(구슬옥변)   gem 원문자:玉  ,5,4,4,금
04756,沖,충,화할 빌 찌를 충,비다 공허하다 깊다 온화하다 높이 날다 어리다 부딪치다 ,좋지않은 의미 문자,8,7,8,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
04757,冲,충,화할 충,화하다 겸허하다 담백하다 ,좋지않은 의미 문자,6,6,7,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,冫(얼음빙)   ice   ,2,2,2,
04758,衷,충,속 충,속옷 마음 가운데 정성스럽다 (속에) 입다 알맞다,,10,10,12,금토,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,衣(옷의)   clothes ,6,6,7,목
04759,萃,췌,모을 췌,모이다 모으다 야위다 64괘의 하나,,14,12,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
04760,悴,췌,파리할 췌,파리하다 근심하다 ,좋지않은 의미 문자,12,11,11,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
04761,膵,췌,췌장 췌,췌장 ,좋지않은 의미 문자,18,16,18,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,月(육달월)   moon  month meat 원문자:肉  ,6,4,6,수
04762,贅,췌,혹 췌,군더더기 전당을 잡히다 혹 잇다 데릴사위 모으다 모이다 ,좋지않은 의미 문자,18,18,20,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,貝(조개패)   shell  treasure  money ,7,7,8,금
04763,取,취,가질 취,취하다 장가들다(=娶) 어조사,,8,8,9,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,又(또우)   again ,2,2,3,수
04764,吹,취,볼 취,불다 관악 바람,,7,7,9,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
04765,就,취,나아갈 취,이루다 나아가다 마치다 능히 곧 가령,,12,12,15,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,尢(절름발이왕)   lame ,3,3,5,토
04766,臭,취,썩을 냄새 취,냄새 구린내 향내 냄새가 나다 더럽(히)다 썩다 ,좋지않은 의미 문자,10,10,11,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,自(스스로자)   self ,6,6,7,목
04767,醉,취,술취할 취,(술에) 취하다 취하게 하다 ,좋지않은 의미 문자,15,15,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,酉(닭유)   hen  cock  chicken ,7,7,9,금
04768,趣,취,뜻 취,뜻 취지 달리다 빨리 달려가다 향하다,,15,15,16,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,走(달릴주)   run ,7,7,7,화
04769,翠,취,물총새 취,물총새 비취색 새 꼬리 고기 ,불용문자,14,14,18,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,羽(깃우)   wing  feather ,6,6,10,화
04770,聚,취,모을 취,모이다 모으다 무리 마을 촌락,,14,14,15,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,耳(귀이)   ear ,6,6,6,화
04771,嘴,취,부리 취,부리 주둥이 사물의 뾰족한 끝,,15,15,22,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
